uid,昵称,性别,点赞,个人签名,等级,评论内容
392080921,不振作的希丝特莉亚,女,31,如因二极管言论来查成分，对不起！相对现在我正纠正过错为梦想而创作( ´･･)ﾉ(._.`),5,点赞的五星不歪，四星菲米尼
1086804837,路过の卡Q因,男,0,これは募集だディオール！半径20メートルのエメラルド水しぶき,4,来的最早的一次[脱单doge]
431527268,妈妈好妈妈好,男,0,太太我爱您!!!,5,菲米尼我一生的老公[脱单doge][脱单doge]
433605788,冫至冬の萨卡兹,保密,1,看我干嘛？我也盯着你●‿●,5,上号[妙啊]
432047921,第十一缕野风,保密,0,hahihuheho?,5,可爱...可爱！！！[罗小黑_干杯]
506602541,梓毫不Van伞,男,1,,5,可以
1349707296,是彡槑不是山梅,保密,0,杀光光～,4,他都当潜水员了那爷在水下自由呼吸会不会很打击
1074954984,在下之神,男,0,啥都没有,5,新老公耶[脱单doge]
491777250,天空中的一粒尘土,保密,0,一个曾经的王者,4,:face_with_rolling_eyes:
200654758,某只名为丧心的乳酸菌,男,1,人类都是命运的赌徒，而我是话题的终结者，即使如此，我也绝不逃避为国家奉献之命运。,5,很帅的普攻
484349176,九荨儿,保密,0,,4,三连大保底了[大哭]
358250672,黒驴蹄子,保密,0,从现在开始，这里是银狼广场(ᗜ ˰ ᗜ),6,[大笑]
1553718,不寐倦長更,保密,0,喜欢打游戏的非酋，愿世界没有病痛和苦难，活着都会发发视频，动态记录游戏ʕ ᵔᴥᵔ ʔ,6,30抽3个紫色全是满命角色，菲米尼好难出[天官赐福·漫画纪念装扮_呆傻]
69939701,翎落四季,男,4,"「翻转岩石，晨光洒落你身」
愿你也能遇到属于你的结束乐队。
",6,"--我要找潜水员
--那去找菲米尼啊
--可菲米尼在潜水啊
--那你去找潜水员啊
..."
3493095725337470,水神芙宁娜单推人,保密,0,,3,物理队欢迎你
14075464,影之侍,男,787,今晚夜色真美。,6,"菲米尼：命令我吧
旅行者：我命令你不许我命令你[doge]"
236168090,幻魄想中奖,女,0,想要变欧,5,我想要菲米尼那身潜水服！！！原宝你懂事一点啊！！
3494361570478554,那菈咕噜咕噜,保密,2,,3,菲米尼，你游泳的时候可以不穿外套吗？咱也不是外人，就是穿外套游阻力太大游得太费力[脱单doge][脱单doge][脱单doge][脱单doge][大笑]
512599334,哭丧女神,男,0,,5,好耶
471546382,长野原家今天的饭,女,0,,5,好消息:大家的亿把精5钟剑有人用了[星星眼]
445053318,雨夜秋煦,保密,1,"
",5,"万人血书重做钟离专武 贯虹之槊
（1/10000）"
1915515488,冬旭源,保密,1,,5,拉了，拉了，怎么才100人，之前都是1万人一起看[吃瓜]
3546376443005510,Oevndkoa,保密,1,,2,我就说这角色一点讨论热度都没有，原来还没出啊[doge]
199489246,阿俊奇yo,保密,0,,5,这头盔想到了霓虹深渊 能不能实装[微笑][微笑]
1991836121,温迪酱ss,保密,7,爱国爱党爱物理，共和国万岁！,5,整点报时鸟派蒙[脱单doge][脱单doge]
21087648,凯旋航行,女,0,,6,来了[星星眼]
675119090,符玄符玄符玄,保密,0,,5,[崩坏：星穹铁道_打招呼]
269161724,暗瑞,男,0,,5,你要是把诺艾尔剧情写崩，诺艾尔厨诅咒你
470598065,河溪竹梅,女,0,一个平平无奇的小up，正在努力做视频，画画和跳舞呀qwq,5,早嘞
364504820,夜岚_晴雅,男,718,"马来西亚华人,是个喜欢玩神舟+音游的UP主
喜欢还请点个关注
商务合作可联系vx：ylqy04
邮箱：yelan0928@gmail.com",6,"我且试身手还没打啊啊啊,我的40原石[大哭]
我怎么这都能忘了啊啊啊啊啊啊啊"
475554227,石棉丶网,女,21,这个人很懒，啥也没写,5,差一抽抽到夜兰，各位有什么头绪吗
37801576,檸檬柚子茶,女,0,又是期盼成为六级号的一天,6,可爱的小男孩[tv_doge][tv_doge][tv_doge]
379357889,纯情宝宝渡,女,4,重生之我是卡芙卡的狗,4,突然有点疑惑 第29秒“大概率正在海里呢吧”是我的问题吗 [笑哭]去掉呢会不会读起来更能理解一点
1472426355,咕尊sc42型仙人,女,0,本人什么都不会，只会创人罢了,5,来早了[脱单doge]
89360893,布洛妮娅待机中,男,0,"　　　　┗┯┛
　　.／　/│　　＼
　　　　　 │
　　　　　 ∩ 　晚安
　　 ＜⌒／ヽ-、＿_
　／＜_/＿＿＿＿ ／",5,[脱单doge]
453800478,岁月浮缘,保密,0,,5,[滑稽]
243541763,许愿的星鑫,保密,0,,5,这个不是发了一次吗
548214584,Jeff20031201,男,1,,4,但是我大保底51抽，不敢动[大哭]
1278036890,零壹_awa,保密,1,张杰炜唯一指定老公,4,手感不错[妙啊]
511557478,端鼬,保密,1,,5,每日整点
2459050,vinciarts,男,0,_(:з」∠)_,5,什么都「啊」只会害了你
383985349,改名好贵以后不改了吧,女,0,这个人很帅气 什么都没有写 (´-ω-`),5,机巧少年不会受伤（雾
531304368,以赫亚,保密,0,,5,灰河渡手最搭配的人选，可惜用的大剑
4644004,莺鸢茶残梦,保密,1,,6,[星星眼]
249676412,雾沂Eve_,保密,1,,5,抽到宝贝啦[给心心]前来还愿
1464385930,不若呀,男,1,,3,这次好早[星星眼]
57682482,琅珃,男,1,,6,还有十连要出金了，菲米尼只能来日再见了[笑哭]
1381781643,普通的6128482个路人,男,0,,5,想当年，一堆人骂菲米尼南通。结果现在，当初被骂成这样的人，竟成了枫丹三子里最正常的一个...
636859600,我运气好差啊,保密,1,喜欢凯文，奥托，还有爱莉的普通人,5,[崩坏3·终焉归始_咀嚼]
695959233,玩游戏的参量质变仪,保密,0,世界遗忘我,5,卡点来了[doge]
3493130724706733,语核,保密,1780,我们的人工智能助手叫CopyAsk不叫语核！！下载地址：www.copyask.com,3,对碎冰反应的一次适配尝试，虽然强度不一定很高，但这个反应是有开发潜力的，很期待
347186387,Natalia-芜鸢,保密,0,KFCFKXQSVW50,6,期待后续剧情[给心心]
387992408,小米莫得感情,男,1,,4,来了个有用的[doge]
1498412987,一般路過的眠,女,0,,4,菲米尼宝宝[星星眼]
472902414,叶梦之冬と白鹭霜华,男,0,"什么？一提到我爱的人，我会想到站在神里屋敷门前下的她手握茶扇遮住脸庞，是如此的端庄典雅触动我心
一生只爱绫华一人，一生只以绫华为妻",5,[原神_出货吧][原神_出货吧][原神_出货吧]
1378543156,荒泷一下,保密,0,,5,够准时
523194933,东东的生活笔记,保密,0,考研考研考研！,5,命令我吧[抠鼻][抠鼻][抠鼻][抠鼻][抠鼻][抠鼻][抠鼻]
497053095,第四纪冰川_blitz,女,0,,5,[脱单doge]
503106737,圣诞奇兔,保密,0,只是一只奇怪的兔子,5,好耶[大笑][大笑][大笑][给心心]
180359185,kdsos生化,保密,0,,5,来了
381225834,咕噜咕噜fvent,男,0,B站新人，多多指教,5,来了来了，准时打卡[doge]
65429135,五更琉璃-猫,男,1,&larr;_&larr;看什么呢,6,怪不得突然拿起了筷子，原来刷到我的菜了[脱单doge]
3493295900592884,一裟,女,0,臭混圈的,3,芽儿哟
220279837,国服第一刃,男,1,所有开拓力都奉献给刃的遗器，刷到关服（不要跟谁比，为自己喜欢的角色付出就行了）,4,看到这条评论必出双金！[给心心]
543204372,残雪墨飞,男,0,无聊无聊好无聊,5,啊？
111202477,牧月-忍冬,男,8,,6,"同一个CV
哥哥林尼魔术师舞台大展身手（社牛）
弟弟菲米尼潜水工作(社恐一个)"
1648459032,紫终使者,男,0,这个人很懒，什么都没有留下…….,4,[吃瓜]
693139464,黑耀月君-夕,保密,0,希望拥有人生的第一台 Switch游戏机！！！老天爷啊！！！求求您啦！！！,5,[童话系列·胡桃夹子_点赞]
442290551,不嗑枭羽的人_永别了,保密,0,好嗑好嗑,5,(●—●)
352387404,骇人滑鼠精,女,0,魔怔人远离我(▼皿▼#),5,[星星眼][星星眼]
319980053,卡维的三角板,男,688,"你知道全体瓦特最脏的生物是什么吗？



是冰史莱姆，因为它没法洗澡。
不好笑吗？你是不是没听懂？要不要我解释一遍？",6,你周年庆最好有动画消息[藏狐]
488812964,雨之铭,保密,0,,5,来啦！
12608317,爱洗冷水澡的V,保密,1,The day idied,6,余温:hot_face:嘿嘿嘿  余温:hot_face:
175019925,始源之律者爱莉希雅_,女,0,"雪霁银装素,桔高映琼枝",6,[崩坏：星穹铁道_举牌]
1461268788,专业为那维莱特梳辫子,保密,2,严以律人，宽以待己,5,孙晔老师声音一出来我有种看纪录片的感觉[doge]
358711346,冷面小青龙-2000型,保密,0,,5,小企鹅给我进尘歌壶[抓狂]
64380413,爱吃的然然哥,男,0,一个没发过视频的6级号,6,很快啊
1294466501,一只屑屑的777,保密,0,（群号227802169）原下北泽航空公司已经解散（2022.7——2023.4.9）公子厨，希望达达鸭能陪我继续接下来的旅行，星铁时间！,5,刚放学[doge]
502042023,姑且放你一马,保密,0,,5,[doge]
504674155,永远喜欢派蒙,男,0,没意义。,5,看看我发现了什么
101321108,全部都是命运的安排,保密,0,,6,[doge]
2146286910,吾辈莫得感情ing,保密,0,,3,来了[doge]
2008956287,遇楼则融,女,0,,3,老登，爆点原石[doge]
156667230,飞飞橙子,保密,0,,5,[doge][doge][doge]
474018557,优晴晴晴晴,女,0,只要我没有道德，就不会被道德绑架,5,好早好早
18249325,萱萱子啦,保密,339,"顺风批藕片  
逆风装钓鱼  
绝境绑原藉  
这下符合想象了
",6,星穹列车返航 原神启动[笑哭]
258884001,反方向的大笨钟ii,保密,0,,5,[tv_流鼻血]好可爱
384614785,一心一YXY,保密,0,这个人很神秘，什么都没有写,5,[怪怪小黄豆_祈祷][怪怪小黄豆_祈祷][怪怪小黄豆_祈祷]
470441976,旿隐,男,0,,4,来了
2078481427,wwwuwo,保密,0,,5,出现[星星眼]
1503567921,米卫兵の德丽莎的老公,男,38,德丽莎.阿波卡利斯世界第一可爱，永远喜欢德丽莎~去其他论坛讨伐米黑就交给各位攻击性强的老哥了，本人负责收割B站上的残党，崇拜对象永远是米哈游,3,我的芙芙什么时候进卡池啊？[笑哭]
4976662,黑夜的低语者,男,2,,6,菲尼米可爱捏
1193084142,star潇湘,保密,0,游荡的孤高灵魂不需要羁绊之地,4,起早了[doge]
142781706,大番薯熬成地瓜粥_,保密,0,,4,早
1473627273,_一个很好的名字_,保密,1,,4,好早
646914487,鹿深叶,保密,0,,3,刚刚
392432773,轻松百合阿卡林,男,0,我是op，狗哔们不用来查成份了,5,[崩坏3·终焉归始_咀嚼][崩坏3·终焉归始_咀嚼][崩坏3·终焉归始_咀嚼]
701232432,清波春水乳燕飞,保密,0,,5,(￣￢￣*）
381186925,躲在墙角的苦力怕,男,1,,5,好耶！[星星眼][星星眼][星星眼]
386137790,好想吃猫条,保密,382,我的心，一定有着缺陷,5,这角色都还没有出视频就来了啊[笑哭]
1774185507,可乐可口要加冰,保密,0,,4,好！
23371014,02Sumire,保密,8,なんで春日影やったの！,5,[崩坏3_拜托了][崩坏3_赞][崩坏3_干杯][崩坏3_GKD][崩坏3_你好][崩坏3_呼呼呼][崩坏3_吃咸鱼][崩坏3_划水][崩坏3·光辉矢愿_比心][崩坏3·光辉矢愿_遨游][崩坏3·光辉矢愿_瞄准][崩坏3·光辉矢愿_安详][崩坏3·终焉归始_咀嚼][崩坏3·终焉归始_电力充足][崩坏3·终焉归始_摸头][崩坏3·终焉归始_燃起来了][未定事件簿·归心之所_夏彦点赞][未定事件簿·归心之所_左然点赞][未定事件簿·归心之所_莫弈点赞][未定事件簿·归心之所_陆景和点赞]
249518076,酱油怎么这么好吃,女,3,你在想念什么,5,大保底了不敢抽了，可是好想要菲米尼:loudly_crying_face:
128443657,星星之火RD,保密,0,星星之火,5,[呲牙]
328061340,鸮酩_,保密,2,这个人懒死了，但他还是写了点儿什么。,5,[doge]
1840687743,学hi来咯,男,0,1,4,啊？（卡维脸）
290912252,豌豆荚助手,男,0,前途是光明的，道路是曲折的。,6,来了来了
488099562,林夕-如梦,男,0,林夕似梦,5,太早了
1950000224,忆作尘,保密,0,,4,来早啦
481288249,刀小铭,男,0,有什么问题直接在评论区或者私聊问就行了,5,这么快
30335074,bloom17,保密,0,,5,还[星星眼]
650799423,机油盖饭,保密,0,,4,热的
40469311,晨曦の印,保密,0,祝天下有情人终成亲属,6,[星星眼]
25395262,我的爱妻卡芙卡,保密,34,单推病娇，挚爱木更，喜欢卡芙卡，想让円香抱憾终生,6,雀斑菲米尼看起来好可爱啊:smiling_face_with_heart-eyes:
476046089,自旋算符S,男,5,HΨ=EΨ,5,好烫的派蒙:hot_face:开吃
194595118,千万鱼干,保密,1,这个人好神秘哦，什么都没有写呢,5,好像很久没看到拾枝杂谈了[崩坏：星穹铁道_吃瓜ing]
432692198,劝人读博天打雷劈,保密,1,,4,好早好早[doge]
354205590,拂花弄柳殿前大才,保密,1,,5,长的真好看这小伙子，冰系小男孩儿
474913379,火烈鸟苦茶,女,16,每个人都有对事物不同的定义和看法～,5,早到了，撅了原宝[doge]
1450488083,SIRENEVELAND,保密,2,.找不到动态请善用搜索,5,菲米尼宝贝我的新推[喜欢][喜欢][喜欢]
313277759,其鱼余羽雨困,男,0,兴趣爱好广泛的铁血all空人,5,大家好[脱单doge]
21845978,GodKnow丶,保密,2,,5,我也是B站潜水员[调皮]
647505475,一叶冰山,男,1,"
有约不来过夜半，闲敲棋子落灯花。",5,啪的一下我就来了啊。[doge]
515735035,大胆叩休得放肆,保密,3,厕妹退散,5,菲米尼[喜欢]
43303822,この迷茫青年,保密,0,bilibili(゜-゜)つロ 干杯~,6,我来啦
175345366,忆墟issue,男,1,你这家伙，在看着我对吧！,6,好早
93730631,木木枭-南小鸟,保密,0,,5,666
7007818,第四律者,保密,0,哦～八二年的胖c......拉菲～～,6,哦吼，来早了
88791890,生活的礼赞,男,0,,6,好快
249477052,宵宫小姐姐の狗修,女,10,"风带来故事的种子,时间使之发芽。",5,继黑丝小男孩后，万众期待的怅馆小男孩终于上线了[喜欢]
12416265,司馬麟,保密,1,11.25❤12.14,6,抽不到怎么说
456759279,未有之源-梦,保密,17,"未来的路，在何方，虚拟与现实，何为真
未来再见！我不会离开",5,草龙——草龙——别哭了，让我打打[doge]
511279011,脸接大招,保密,0,故事的结局会是什么,5,这是一条评论
1225339615,hakuya天真,男,0,喜欢原神，喜欢探索世界的小萌新,4,好耶，小优菈[吃瓜][吃瓜][吃瓜]
622734756,啧啧啧仄,保密,0,,4,姐姐来了[星星眼]
36044465,一二二三三三四四四四,保密,0,一个喜爱游戏剧情，喜欢记录的新时代杰出咸鱼,4,还热乎
29183256,cover丶影,男,0,嗷~,5,[星星眼]
437452246,漂泊的旅行青蛙,男,7,星辰大海,6,啊，我溺水了，一定要飞米妮帮我人工呼吸[打call][打call][打call][打call]
1815958097,hpma大帅,女,0,北京市鼎石学校学生Felicia。更生活，游戏等。见者请点关注吧！！！求你啦！,4,我艹刚刚！好早
102411124,Thunder_Stormm,女,1,许愿大天狗,5,让我出菲米尼啊啊啊啊啊！！
249518076,酱油怎么这么好吃,女,0,你在想念什么,5,[星星眼]
289826395,天依の小笼包,男,0,她的歌声拯救过我,6,[天依游学记_前排占楼]
601718966,克拉拉嘴炫我脚里,保密,0,原铁双修，偶尔更新屑作,5,来了来了
44724780,九岁半想早起,保密,0,Sakura,6,这么快就下半了？
476136647,叶以声烦,男,1,满堂花醉三千客,5,[脱单doge][星星眼]
480941091,XN玲簌MAci舞酱鸦音r也,男,1,愿此行，终抵群星！,5,捞个菲米尼，冲冲冲！！！
388030287,DIOsama的香草冰,保密,1,DIO堡有限公司总经理DIOsama的贴身保镖与忠实信徒,5,上号，开抽！[星星眼]
426121408,墙里佳人-,女,0,犹恐相逢是梦中。,5,好早好早好早
506809321,Z_持空,保密,0,,5,[吃瓜]
456759279,未有之源-梦,保密,646,"未来的路，在何方，虚拟与现实，何为真
未来再见！我不会离开",5,主打物理和冰，懂了，打碎冰[doge]
687745653,-难搞啊-,男,0,天地之广大，而我之渺小,5,哦哦哦！
491146541,马小也的时光窝,保密,9,,5,来早啦[doge]
512317668,11菠萝吹雪,女,0,热爱剪视频，玩游戏和看动画的整活萌新～,5,好早好早好早[doge]
1888679566,MWNBA,保密,1,,4,非要在我刚刷新的时候发[doge]
389122324,冷若兮l,男,0,如果我的灵魂正在燃烧，它将会随着我的弓箭向你流淌。,5,[崩坏3_入欧][崩坏3_脱非]
1971476728,教日语的小汪老师,男,0,为中国人民谋幸福，为中华民族谋复兴,5,[doge]
444919173,hund594,男,0,,4,[doge]
148021631,䲚俋鼖㻭䴛,男,0,,5,[初音未来_nice]
96115678,荒泷ㅡ斗,保密,1,甘雨厨,6,[崩坏：星穹铁道_吃瓜ing][崩坏：星穹铁道_吃瓜ing][崩坏：星穹铁道_吃瓜ing]
437452246,漂泊的旅行青蛙,男,1,星辰大海,6,水龙水龙，别哭了
355194646,蹙促,男,0,( *・ω・)✄╰ひ╯​,5,[星星眼]
87422396,只是の萌新,保密,1,,5,哈哈
10484841,改名好难怎么办,保密,0,大家好。,5,1
275215291,凰_九歌,保密,0,,5,好好好
